id,word,answer,hint,category
3345,蛙の面に水,かえるのつらにみず,どんなことを言っても、全く平気でこたえないこと,ことわざ
3346,立場をわきまえる,たちばをわきまえる,自分の置かれている状況や役割を理解し、それにふさわしい言動をとること,慣用句
3347,油が切れる,あぶらがきれる,燃料や気力が尽きてしまうこと,慣用句
3348,失敗を恐れるな,しっぱいをおそれるな,過ちを恐れず、果敢に挑戦すること,ことわざ
3349,暗澹たる思い,あんたんたるおもい,将来に希望が持てず、心が沈み込むような気持ち,慣用句
3350,喉を枯らす,のどをからす,大声を出したり長時間しゃべったりして声が出なくなること,慣用句
3351,笑って済ます,わらってすます,深刻な事態を深刻に受け止めず、笑い飛ばして解決すること,慣用句
3352,情け深い,なさけぶかい,思いやりがあり、同情心に厚いこと,慣用句
3353,早とちり,はやとちり,早合点をして、間違った判断をしてしまうこと,慣用句
3354,案に相違する,あんにそういする,予想や計画とは異なる結果になること,慣用句
3355,可愛さ余って憎さ百倍,かわいさあまってにくさひゃくばい,可愛がりすぎると、かえって憎らしくなることがある,ことわざ
3356,備えを固める,そなえをかためる,万一に備えて準備を厳重にすること,慣用句
3357,捕らえどころがない,とらえどころがない,はっきりとつかむことができず、実態が不明なこと,慣用句
3358,持ちつ持たれつ,もちつもたれつ,互いに助け合ったり支え合ったりして生きていくこと,慣用句
3359,虎の子,とらのこ,大切にして手放さないもの,慣用句
3360,風雲急を告げる,ふううんきゅうをつげる,事態が緊迫し、大きな変動が間近に迫っていること,慣用句
3361,三顧の礼,さんこのれい,目上の人が、へりくだって優れた人物を招くこと,故事成語
3362,後ろの正面だあれ,うしろのしょうめんだあれ,鬼ごっこで、鬼の背後に隠れている子が誰かを問う遊びから、真犯人や意外な人物が身近にいること,ことわざ
3363,隗より始めよ,かいよりはじめよ,大きな事業を始めるには、まず手近なことから始めよ、また、つまらないものからでも始めよという教訓,故事成語
3364,朝顔に釣瓶取られてもらい水,あさがおにつるべとられてもらいみず,風流を解する心持ちや、不便を承知して人を敬う態度を表す,ことわざ
3365,我慢比べ,がまんくらべ,互いに我慢強さを競い合うこと,慣用句
3366,眉を逆立てる,まゆをさかだてる,怒って険しい顔つきになること,慣用句
3367,顔に紅葉を散らす,かおにもみじをちらす,顔を赤らめること、特に恥ずかしさや怒りで,慣用句
3368,鼻と口が近い,はなとくちがちかい,食べ物をすぐに口に運ぶ様子から、食い意地が張っていること,慣用句
3369,目が肥える,めがこえる,多くの良いものを見て、物の良し悪しを見分ける力がつくこと,慣用句
3370,手を打つ,てをうつ,問題解決のために策を講じること、または約束を交わすこと,慣用句
3371,心を打つ,こころをうつ,感動を与える、強く共感を呼ぶ,慣用句
3372,舌先三寸,したさきさんずん,口先だけで巧みに人を騙したりごまかしたりすること,慣用句
3373,二枚舌を使う,にまいじたをつかう,矛盾したことを言ったり、人を騙すために嘘をついたりすること,慣用句
3374,口から先に生まれたよう,くちからさきにうまれたよう,おしゃべりで口達者な様子,ことわざ
3375,声をかける,こえをかける,人に話しかけること、心配してねぎらうこと,慣用句
3376,声を揃える,こえをそろえる,多くの人が一斉に同じことを言うこと,慣用句
3377,火の用心灸の不養生,ひのようじんきゅうのふようじょう,他人の心配はしても自分のことはおろそかにすること,ことわざ
3378,隣の病より身の不養生,となりのやまいはみんふようじょう,他人の病気を心配するより、自分の健康に気をつけるべきだということ,ことわざ
3379,百日の説法屁一つ,ひゃくにちのせっぽうへひとつ,いくら長く説教しても、聞く耳を持たない者には何の効力もないこと,ことわざ
3380,転石苔むさず,てんせきこけむさず,常に活動している人は、才能が錆びついたり滞ったりすることがないこと,ことわざ
3381,毒を食らわば皿まで,どくをくらわばさらまで,一度悪事に手を出した以上は、最後まで徹底的にやるべきだということ,ことわざ
3382,月夜に釜を抜かれる,つきよにかまをぬかれる,油断していて泥棒に入られること。不注意で損をすること,ことわざ
3383,鰯の頭も信心から,いわしのあたまもしんじんから,どんなにつまらないものでも、信仰すればご利益があると感じられること,ことわざ
3384,重箱の隅を楊枝でほじる,じゅうばこのすみようじでほじる,細かいことばかり気にして、どうでもいいことを詮索すること,ことわざ
3385,旅は恥のかき捨て,たびははじのかきすて,旅先ではどうせ二度と会わないのだから、少々恥をかいても構わないという気持ち,ことわざ
3386,一寸の光陰軽んずべからず,いっすんのこういんかるんずべからず,わずかな時間でも無駄にしてはいけないという教訓,ことわざ
3387,一病息災,いちびょうそくさい,一つ持病がある方が、健康に気をつけ長生きできるということ,ことわざ
3388,一文惜しみの百失い,いちもんおしみひゃくうしない,わずかな金を惜しんだために、大きな損をすること,ことわざ
3389,魚心あれば水心,うおごころあればみずごころ,相手が好意を示せば、こちらも好意で応じる気になること,ことわざ
3390,嘘から出た実,うそからでたまこと,初めは嘘や冗談だったことが、結果として本当になってしまうこと,ことわざ
3391,亭主の好きな赤烏帽子,ていしゅのすきなあかえぼし,妻が夫の好みに合わせるように、人が他人の意見や権威に迎合すること,ことわざ
3392,苦は楽の種,くはらくのたね,今の苦労は将来の楽しみの元になるということ,ことわざ
3393,改めずんば是れ悪,あらためずんばこれわる,悪いと知っていながら改めないことは、本当の悪であるということ,ことわざ
3394,仇も情けも我が身から,あだもなさけもわがみから,人に与えた恨みや情けは、結局は自分に返ってくるということ,ことわざ
3395,当たって砕けろ,あたってくだけろ,結果を恐れず、思い切ってやってみろということ,ことわざ
3396,慌てる乞食はもらいが少ない,あわてるこじきはもらいがすくない,慌てて行動すると失敗し、かえって損をするということ,ことわざ
3397,水は方円の器に従う,みずはほうえんのうつわにしたがう,人は環境や境遇によって良くも悪くもなるということ,ことわざ
3398,あごで使う,あごでつかう,偉そうに、指図をするように使うこと,慣用句
3399,足が出る,あしがでる,予算を超過して赤字になること,慣用句
3400,恩に着せる,おんにきせる,助けたことを強調して相手に恩義を感じさせること,慣用句
3401,言葉を濁す,ことばをにごす,はっきりと言わないで、曖昧な言い方をする,慣用句
3402,隅に置けない,すみにおけない,予想以上に能力がある、あなどれない,慣用句
3403,調子に乗る,ちょうしにのる,良い雰囲気や気分に乗せられて、度を超した行動をとること,慣用句
3404,人肌脱ぐ,ひとはだぬぐ,困っている人を助けるために、一肌脱いで尽力すること,慣用句
3405,横車を押す,よこぐるまをおす,道理に合わないことを無理に押し通すこと,慣用句
3406,後回しにする,あとまわしにする,すべきことを後でやろうとすること,慣用句
3407,泥をかぶる,どろをかぶる,他人の罪や失敗を自分が代わりに負うこと,慣用句
3408,身を引く,みをひく,それまでの地位や立場から退くこと,慣用句
